stockid,symbol,company_name,security_type,sector,subsector
1449,SLC,Sun Life Financial Svcsf,Equity,Financials,0
1450,SLCA,US Silica Holdings Inc,Equity,Energy,0
1451,SLE,Sara Lee Corp,Equity,0,0
1452,SLG,S L Green Realty Corp,Equity,Financials,0
1453,SLG+C,"SL Green Realty Corp., 7.625% Series C Cumul Redee",Equity,0,0
1454,SLM,Usa Education Inc,Equity,Financials,0
1455,SLQD,iShares 0-5 Year Invmt Grade Corp Bd ETF,Equity,Corporate Bonds,0
1456,SLV,Ishares Silver Trust - ETF,Equity,Natural Resources,0
1457,SLXP,Salix Pharmaceuticals,Equity,Health Care,0
1458,SMAR,Smartsheet Inc Class A,Equity,Information Technology,0
1459,SMG,Scotts Miracle Group,Equity,Materials,0
1460,SMRT,Stein Mart Inc,Equity,Consumer Discretionary,0
1461,SNE,Sony,Equity,Consumer Discretionary,0
1462,SNH,Senior Housing Pptys Tr,Equity,Financials,0
1463,SNN,Smith & Nephew Adr New,Equity,Health Care,0
1464,SNY,Sanofi Aventis Adr,Equity,Health Care,0
1465,SO,Southern Co,Equity,Utilities,Electric Utilities
1466,SOHU,Sohu.Com Inc,Equity,Information Technology,0
1467,SOJA,Southern Compan,Equity,Preferred Stock,0
1468,SOJB,Southern Compan,Equity,Preferred Stock,0
1469,SOLV,Solv-Ex Corp,Equity,0,0
1470,SON,Sonoco Products Co,Equity,Materials,0
1471,SONA,Southern Natl Bancor,Equity,Financials,Regional Banks
1472,SONC,Sonic Corp,Equity,Consumer Discretionary,0
1473,SOR,Source Capital Cf,Equity,Large Blend,0
1474,SOTR,Southtrust Corp,Equity,Financials,0
1475,SOUHY,South32 Ltd,Equity,Materials,0
1476,SPA,Sparton Corp,Equity,Industrials,0
1477,SPG,Simon Ppty Group New,Equity,Financials,0
1478,SPH,Suburban Propane L P,Equity,Utilities,0
1479,SPHI,Studio Plus Hotels Inc,Equity,0,0
1480,SPLG,SPDR® Portfolio S&P 500 ETF,Equity,Large Blend,0
1481,SPLS,Staples Inc,Equity,Consumer Discretionary,0
1482,SPMD,SPDR® Portfolio Mid Cap ETF,Equity,Mid Cap Blend,0
1483,SPOT,Spotify Technology SA,Equity,Information Technology,0
1484,SPRD,Spreadtrum Commun Adr,Equity,Information Technology,0
1485,SPY,"SPDRs, S&P 500 Index",Equity,Large Blend,0
1486,SQ,Square Inc,Equity,Information Technology,Information Technology Services
1487,SRCL,Stericycle Inc,Equity,Industrials,0
1488,SRE,Sempra Energy,Equity,Utilities,0
1489,SROY.F,Sailfish Royalty Corp,Equity,0,0
1490,SRPT,Sarepta Therapeutics Inc,Equity,Health Care,0
1491,SRZ,Sunrise Senior Living,Equity,Health Care,0
1492,SSE,Seventy Seven Energy,Equity,Energy,0
1493,SSL,"Sasol , LTD",Equity,Energy,0
1494,SSP,EW Scripps,Equity,Consumer Discretionary,0
1495,SSS,Sovran Self Storage Inc,Equity,Financials,0
1496,SSYS,Stratasys Ltd,Equity,Information Technology,0
1497,STAG,Stag Industrial Inc,Equity,Real Estate,0
1498,STI,Suntrust,Equity,Financials,0
1499,STI+,Suntrust Cap IV,Equity,0,0
1500,STI+E,Suntrust Banks,Equity,Preferred Stock,0
1501,STLD,Steel Dynamics Inc,Equity,Materials,0
1502,STMP,Stamps.Com Inc,Equity,Information Technology,0
1503,STNE,StoneCo Ltd,Equity,0,0
1504,STT,State Street Corp,Equity,Financials,0
1505,STWD,Starwood Property Trust Inc,Equity,Real Estate,0
1506,STX,Seagate Technology Plc,Equity,Information Technology,0
1507,STZ,Constellation Brands,Equity,Consumer Staples,0
1508,SU,Suncor Energy Inc,Equity,Energy,0
1509,SUI,Sun Communities,Equity,Real Estate,0
1510,SUN,Sun Co. Inc,Equity,Energy,0
1511,SUNW,Sun Microsystems Inc,Equity,Information Technology,0
1512,SUPN,Supernus Pharma,Equity,Health Care,0
1513,SV,Stilwell Financial Inc,Equity,Financials,0
1514,SVC,Hospitality Properties Trust,Equity,Real Estate,0
1515,SVM,ServiceMaster,Equity,Consumer Discretionary,0
1516,SVU,Supervalu Inc,Equity,Consumer Staples,0
1517,SWHS,Swisher Hygiene Inc,Equity,Consumer Staples,0
1518,SWK,Stanley Black & Decker Inc,Equity,Industrials,0
1519,SWN,Southwestern Energy Co,Equity,Energy,0
1520,SWYC,Skyway Communs Hldgs Cp,Equity,Information Technology,0
1521,SXA,Abbey Natl Plc,Equity,Preferred Stock,0
1522,SYF,Synchrony Financial,Equity,Financials,0
1523,SYK,Stryker Corp,Equity,Health Care,Medical Specialties
1524,SYLD,Cambria ETF TR,Equity,Large Blend,0
1525,SYMC,Symantec Corp,Equity,Information Technology,0
1526,SYN,Syntex Corp.,Equity,0,0
1527,SYNL,Synalloy Corp,Equity,Materials,0
1528,SYSM,Systemed Inc Del,Equity,0,0
1529,SYY,Sysco Corporation,Equity,Consumer Staples,0
1530,SZSMF,Santacruz Silver Mining Ltd,Equity,0,0
1531,T,AT&T Inc.,Equity,Communications,Major Telecommunications
1532,TAN,Invesco Solar ETF,Equity,Information Technology,Investment Trusts/Mutual Funds
1533,TAP,Molson Coors Brewing Company,Equity,Consumer Staples,0
1534,TAPA,Travelers Ppty Casualty,Equity,Financials,0
1535,TAPB,Travelers Ppty Casualty,Equity,Financials,0
1536,TCEGF,Terraco Gold Corp,Equity,Natural Resources,0
1537,TCEHY,Tencent Holdings Ltd ADR,Equity,Information Technology,0
1538,TCK,Teck Resources Ltd Cl Bf,Equity,Materials,0
1539,TCOMA,Tele Comm Inc Cl A,Equity,0,0
1540,TD,Toronto Dominion Bank,Equity,Financials,0
1541,TDA,"Telephone and Data Systems Inc., 7.60% Series A No",Equity,Preferred Stock,0
1542,TDC,Teradata Corp,Equity,Information Technology,0
1543,TDCAZ,Theraputic Disc,Equity,0,0
1544,TDF,Templeton Dragon Fund,Equity,International,0
1545,TDIV,First Trust NASDAQ Technology Div ETF,Equity,Information Technology,0
1546,TDM,Tandem Computers,Equity,0,0
1547,TE,Teco Energy Inc,Equity,Utilities,0
1548,TECH,Techne Corp Common,Equity,Health Care,0
1549,TEF,Telefonica ADR,Equity,Communications,0
1550,TEG,Energy Group Plc Adr,Equity,Utilities,0
1551,TEL,"TE Connectivity, LTD",Equity,Information Technology,0
1552,TELE,Telefonica de Espana,Equity,Communications,0
1553,TESS,Tessco Technologies Inc,Equity,Information Technology,0
1554,TEST,test holding,Equity,Consumer Staples,0
1555,TEVA,Teva Pharm Inds Ltd Adrf,Equity,Health Care,0
1556,TEX,Terex Corp,Equity,Industrials,0
1557,TFC,Truist Finl Corp Com,Equity,Financials,Regional Banks
1558,TFI,SPDR® Nuveen Blmbg Barclays Muni Bd ETF,Equity,0,0
1559,TG,Tredegar Ind Inc,Equity,Industrials,0
1560,TGH,Trigon Healthcare Inc,Equity,0,0
1561,TGIC,Triad Guaranty Inc,Equity,Financials,0
1562,TGN,Texas Genco Holdings,Equity,Utilities,0
1563,TGP,Teekay Lng Partners LP,Equity,Energy,0
1564,TGT,Target Corporation,Equity,Consumer Discretionary,Specialty Stores
1565,TI,Telecom Italia Spa Adr,Equity,Communications,0
1566,TICC,TICC Capital Corp,Equity,Financials,0
1567,TIE,Titanium Metals Corp New,Equity,Materials,0
1568,TIF,Tiffany & Co New,Equity,Consumer Discretionary,0
1569,TIME,TIME INC NEW,Equity,Consumer Discretionary,0
1570,TIP,iShares TIPS Bond ETF,Equity,Government Bonds,0
1571,TJX,T J X Cos Inc,Equity,Consumer Discretionary,0
1572,TKN,Thermotrex Corp,Equity,0,0
1573,TKR,The Timken Co,Equity,Industrials,0
1574,TKTM,Ticket Master,Equity,Consumer Discretionary,0
1575,TLAB,Tellabs Inc,Equity,Information Technology,0
1576,TLN,Talen Energy Corpora,Equity,Utilities,0
1577,TLRY,Tilray Inc,Equity,Health Care,Agricultural Commodities/Milling
1578,TM,Toyota Motor Cp Adr Newf,Equity,Consumer Discretionary,0
1579,TME,Tencent Music Entertainment Group,Equity,Communications,0
1580,TMK,Torchmark Corp.,Equity,Financials,0
1581,TMO,Thermo Fisher Scientific Inc,Equity,Health Care,Medical Specialties
1582,TNS,TNS Inc,Equity,Information Technology,0
1583,TOL,Toll Brothers Inc,Equity,Real Estate,0
1584,TOT,Total S A,Equity,Energy,0
1585,TOWN,Towne Bank,Equity,Financials,Regional Banks
1586,TQQQ,ProShares UltraPro QQQ,Equity,0,0
1587,TRI,Tri Summit Bank,Equity,Financials,0
1588,TRIP,Tripadvisor Inc,Equity,Communications,0
1589,TRLY,Terra Networks Spon Adrf,Equity,Information Technology,0
1590,TROW,T. Rowe Price Group Inc,Equity,Financials,Investment Managers
1591,TROX,Tronox Ltd Class A,Equity,Materials,0
1592,TRP,TC Energy Corp.,Equity,Energy,Oil & Gas Pipelines
1593,TRTC,Terra Tech Corp,Equity,0,0
1594,TRV,Travelers Companies Inc,Equity,Financials,Multi-Line Insurance
1595,TSI,TCW Strategic Income Fund     ,Equity,Multi-Sector Bond,0
1596,TSL,Trina Solar Ltd Adr,Equity,Information Technology,0
1597,TSLA,Tesla Motors Inc,Equity,Consumer Discretionary,Motor Vehicles
1598,TSM,Taiwan Semiconductor Adr,Equity,Information Technology,Semiconductors
1599,TSN,Tyson Foods Inc,Equity,Consumer Staples,0
1600,TSS,Total Systems Servic,Equity,Information Technology,0
1601,TSY,Trustreet Properties Inc,Equity,0,0
1602,TSY+A,Trustreet Pptys Cv A Pfd,Equity,0,0
1603,TTD,The Trade Desk Inc Com Cl A,Equity,Information Technology,Advertising/Marketing Services
1604,TTM,Tata Motors Ltd Adr,Equity,Consumer Discretionary,0
1605,TTWO,TAKE-TWO INTERACTIVE SOFTWRE,Equity,Communications,0
1606,TUES,Tuesday Morning Corp,Equity,Consumer Discretionary,0
1607,TVE,Tenn Vly Auth A,Equity,Corporate Bonds,0
1608,TWC,Time Warner Cable,Equity,Consumer Discretionary,0
1609,TWLO,Twilio Inc.,Equity,Information Technology,0
1610,TWTR,TWITTER INC,Equity,Communications,0
1611,TWX,Time Warner,Equity,Consumer Discretionary,0
1612,TX,Texaco Inc,Equity,Energy,0
1613,TXAPF,Texaco Capital pre cl A,Equity,0,0
1614,TXN,Texas Instruments Inc,Equity,Information Technology,Semiconductors
1615,TXT,Textron,Equity,Industrials,0
1616,TXU,Texas Utilities Co,Equity,Utilities,0
1617,TYC,Tyco Intl Ltd New,Equity,Industrials,0
1618,TZG,Bear Stearns Depositor,Equity,0,0
1619,TZH,Trizec Hahn Cp Sub Vtg,Equity,0,0
1620,UBSH,Union Bankshares Corp,Equity,Financials,0
1621,UBX,Unity Biotechnology Inc,Equity,Health Care,Biotechnology
1622,UCM,Unicom,Equity,Utilities,0
1623,UDOW,Proshares Ultrapro Etf,Equity,Large Blend,0
1624,UDR,United Dominion Realty,Equity,Real Estate,0
1625,UFI,"Unifi, Inc",Equity,Consumer Discretionary,0
1626,UIS,Unisys Corp,Equity,Information Technology,0
1627,UL,Unilever,Equity,Consumer Staples,0
1628,UMG,Media One Group,Equity,Communications,0
1629,UMPQ,Umpqua Holdings Corp,Equity,Financials,0
1630,UNH,Unitedhealth Group Inc,Equity,Health Care,Managed Health Care
1631,UNM,Unumprovident Corp,Equity,Financials,0
1632,UNP,Union Pac Corp,Equity,Industrials,Railroads
1633,UPL,Ultra Petroleum Corp (Cananda),Equity,Energy,0
1634,UPS,United Parcel Service Inc,Equity,Industrials,Air Freight/Couriers
1635,URBN,Urban Outfitters Inc,Equity,Consumer Discretionary,0
1636,USA,Liberty All-Star              ,Equity,Large Blend,0
1637,USAT,Usa Technologies Inc New,Equity,0,0
1638,USB,U S Bancorp Del New,Equity,Financials,0
1639,USF,United States Filter New,Equity,0,0
1640,USHY,iShares Broad USD High Yield Corp Bd ETF,Equity,High Yield Bonds,0
1641,USO,United States Oil Fund,Equity,Energy,0
1642,UST,U S T Inc,Equity,Consumer Staples,0
1643,USW,U S West Inc.,Equity,Communications,0
1644,UTHR,United Therapeutics Corp,Equity,Health Care,0
1645,UTX,United Technologies,Equity,Industrials,0
1646,UVN,Univision Communs Inc,Equity,Consumer Discretionary,0
1647,UWR,United Water Resources,Equity,Utilities,0
1648,UWTI,Credit Suisse Etn,Equity,Energy,0
1649,V,Visa Inc,Equity,Information Technology,Finance/Rental/Leasing
1650,VAC,Marriott Vacations,Equity,Consumer Discretionary,Other Consumer Services
1651,VAL,Valaris PLC,Equity,0,0
1652,VAL.WS,VALARIS EQY WARRANT,Equity,0,0
1653,VALE,Vale Sa Adr,Equity,Materials,0
1654,VALPQ,Valaris PLC,Equity,0,0
1655,VALU,Value Line Inc,Equity,Consumer Discretionary,0
1656,VAR,Varian Medical Systems,Equity,Health Care,0
1657,VARI,Varian Inc,Equity,Health Care,0
1658,VB,Vanguard Small Cap ETF,Equity,Small Blend,0
1659,VBK,Vanguard Small-Cap Growth ETF,Equity,Small Blend,0
1660,VBR,Vanguard Small-Cap Value ETF,Equity,Small Blend,0
1661,VC,Visteon Corp,Equity,Consumer Discretionary,0
1662,VCIT,Vanguard Intermediate-Term Corp Bd ETF,Equity,Multi-Sector Bond,0
1663,VCSH,Vanguard Short Term Cor,Equity,Multi-Sector Bond,0
1664,VDC,Vanguard Consumer Staples,Equity,Consumer Staples,Investment Trusts/Mutual Funds
1665,VDE,Vanguard Energy Etf,Equity,Energy,0
1666,VDSI,Vasco Data Security Intl,Equity,Information Technology,0
1667,VEA,Vanguard FTSE Developed Markets ETF,Equity,International,0
1668,VEL+A,Va Power Cap II,Equity,0,0
1669,VER,Vereit Inc,Equity,Financials,0
1670,VERD,Verdant Brands Inc,Equity,Materials,0
1671,VEU,Vanguard Intl Eqty Index,Equity,International,0
1672,VFC,VF Corp.,Equity,Consumer Discretionary,0
1673,VGK,Vanguard Ftse Europe,Equity,International,0
1674,VGT,Vanguard Info Technology,Equity,Information Technology,0
1675,VIAB,Viacom Inc Cl B New,Equity,Communications,0
1676,VIAC,Viacomcbs Cl B Ord,Equity,Communications,0
1677,VIG,Vanguard Dividend Appreciation ETF,Equity,Large Blend,0
1678,VIGN,Vignette Corporation,Equity,Information Technology,0
1679,VIR,Vir Biotechnology Inc,Equity,0,0
1680,VIS,Vanguard Industrials,Equity,Industrials,0
1681,VLO,Valero Energy Corp New,Equity,Energy,0
1682,VMC,Vulcan Materials Company,Equity,Materials,0
1683,VMI,Valmont Inds Inc,Equity,Industrials,0
1684,VNO,Vornado Realty TRUST,Equity,Financials,0
1685,VNQ,Vanguard Reit,Equity,Financials,0
1686,VNR,Vanguard Natural Res Llc,Equity,Energy,0
1687,VO,Vanguard Mid-Cap ETF,Equity,Mid Cap Blend,0
1688,VOD,Vodafone AirTouch,Equity,Communications,0
1689,VOE,Vanguard Mid-Cap Value ETF,Equity,Mid Cap Blend,0
1690,VOO,Vanguard S&P 500 Etf,Equity,Large Blend,0
1691,VOT,Vanguard Mid-Cap Growth ETF,Equity,Mid Cap Blend,0
1692,VRP,Powershares Variable,Equity,Preferred Stock,0
1693,VRSN,Verisign Inc,Equity,Information Technology,0
1694,VRTV,Veritiv Corporation,Equity,Industrials,0
1695,VRX,Valeant Pharm,Equity,Health Care,0
1696,VSM,Versum Materials Inc,Equity,Information Technology,0
1697,VSS,Vanguard FTSE All-World ex-US Sm-Cp ETF,Equity,International,0
1698,VT,Vanguard Total World Stock ETF,Equity,International,0
1699,VTEB,Vanguard Tax-Exempt Bond ETF,Equity,0,0
1700,VTI,Vanguard Total Stock Mkt,Equity,Large Blend,0
1701,VTR,Ventas Inc,Equity,Real Estate,0
1702,VTRS,Viatris Inc,Equity,Health Care,0
1703,VTV,Vanguard Value ETF,Equity,Large Blend,0
1704,VUG,Vanguard Growth ETF,Equity,Large Blend,0
1705,VVUS,Vivus Inc,Equity,Health Care,0
1706,VWO,Vanguard Emerging Market,Equity,International,0
1707,VYFC,Valley Financial Corp Va,Equity,Financials,0
1708,VZ,Verizon Communications Inc.,Equity,Communications,Major Telecommunications
1709,WAB,WABTEC Corp,Equity,Industrials,0
1710,WAG,Walgreen Company,Equity,Consumer Staples,0
1711,WAP3Z,Western Asset Core Plus Bond Fund,Equity,Corporate Bonds,0
1712,WAT,Waters Corp,Equity,Health Care,0
1713,WATT,Energous Corp,Equity,Industrials,0
1714,WB,Wachovia Corp,Equity,Financials,0
1715,WBA,WALGREENS BOOTS ALLIANCE INC,Equity,Consumer Staples,0
1716,WBC,Wabco Holdings Inc,Equity,Industrials,0
1717,WBS,Webster Financial Corp,Equity,Financials,0
1718,WCG,Williams Communs Group A,Equity,Communications,0
1719,WCN,Waste Connections Inc.,Equity,Industrials,Environmental Services
1720,WCO,Wells Fargo Xiv,Equity,Financials,0
1721,WDC,Western Digital Corp,Equity,Information Technology,0
1722,WDFC,WD-40 Company,Equity,Consumer Staples,Industrial Specialties
1723,WEB,Web.Com Group Inc,Equity,Information Technology,0
1724,WEBX,Webex Communications Inc,Equity,Information Technology,0
1725,WEC,Wisconsin Energy Corp,Equity,Utilities,0
1726,WELL,Welltower Inc Com,Equity,Real Estate,0
1727,WEN,Wendys International Inc,Equity,0,0
1728,WFC,Wells Fargo & Co New,Equity,Financials,Major Banks
1729,WFC+J,Wells Fargo 8% Preferred,Equity,Preferred Stock,0
1730,WFC+V,Wells Fargo & Co,Equity,Preferred Stock,0
1731,WFCWS,Wells Fargo & Co   18wts,Equity,Financials,0
1732,WFMI,Whole Foods Market Inc,Equity,Consumer Staples,0
1733,WFR,Memc Electrnc Materials,Equity,Information Technology,0
1734,WFT,Weatherford Intl Ltd,Equity,Energy,0
1735,WGL,Wgl Holdings Inc,Equity,Utilities,0
1736,WHR,Whirlpool Corp,Equity,Consumer Discretionary,0
1737,WIN,Windstream Corporation,Equity,Communications,0
1738,WIT,Wipro Ltd Adr,Equity,Information Technology,0
1739,WL,Wilmington TRUST Corp,Equity,Financials,0
1740,WLA,Warner Lambert Company,Equity,Health Care,0
1741,WLP,Wellpoint Inc,Equity,Health Care,0
1742,WLT,Walter Industries Inc,Equity,Industrials,0
1743,WM,Waste Management,Equity,Industrials,Environmental Services
1744,WMB,Williams Companies,Equity,Energy,Oil & Gas Pipelines
1745,WMI,Waste Management Inc Del,Equity,Industrials,0
1746,WMIH,Wmih Corp,Equity,Real Estate,0
1747,WMT,Wal-Mart Stores,Equity,Consumer Staples,Food Retail
1748,WMX,WMX Technologies,Equity,0,0
1749,WPC,W.P. Carey Inc. REIT,Equity,Real Estate,0
1750,WPF,Wells Fargo Cap V,Equity,0,0
1751,WPG,WP GLIMCHER Inc.,Equity,Financials,0
1752,WPI,Watson Pharmaceuticals,Equity,Health Care,0
1753,WPK,Wells Fargo Cap Preferred 5.85%,Equity,Preferred Stock,0
1754,WPS,iShares International Dev Prpty ETF,Equity,International,0
1755,WPZ,Williams Partners Lp,Equity,Energy,0
1756,WRE,Washington Real Estate,Equity,Financials,0
1757,WRI,Weingarten Rlty Invs Sbi,Equity,Financials,0
1758,WSF,Wells Fargo Cap Tr,Equity,Financials,0
1759,WSH,Willis Group Holdings,Equity,Financials,0
1760,WSM,Williams Sonoma,Equity,Consumer Discretionary,0
1761,WSO,Watsco Inc,Equity,Industrials,0
1762,WTM,White Mountains Insurance Group,Equity,Financials,0
1763,WTR,Aqua America Inc,Equity,Utilities,0
1764,WTRG,Essential Utilities Inc,Equity,Utilities,Water Utilities
1765,WTW,Weight Watchers Intl Inc,Equity,Consumer Discretionary,0
1766,WU,Western Union Company,Equity,Information Technology,0
1767,WWAV,Whitewave Foods,Equity,Consumer Staples,0
1768,WWWNQ,Worldwide Wireless New,Equity,Communications,0
1769,WWY,Wrigley Wm JR Co,Equity,Consumer Staples,0
1770,WWYWB,Wrigley Wm JR Co Cl B,Equity,Consumer Staples,0
1771,WY,Weyerhaeuser Co,Equity,Materials,0
1772,WYE,Wyeth,Equity,Health Care,0
1773,WYN,Wyndham Worldwide Corp,Equity,Consumer Discretionary,0
1774,WYNN,Wynn Resorts Ltd,Equity,Consumer Discretionary,0
1775,X,United States Steel,Equity,Materials,0
1776,XBKS,Xenith Bankshares Inc,Equity,Financials,0
1777,XENITH,XENITH Bank Shares,Equity,Financials,0
1778,XL,Xl Capital Ltd A Shs,Equity,Financials,0
1779,XLC,Communication Services Sel Sect SPDR®ETF,Equity,0,0
1780,XLF,Spider Special Financial,Equity,Financials,0
1781,XLI,Industrial Select Sector SPDR® ETF,Equity,Industrials,0
1782,XLNX,Xilinx Inc.,Equity,Information Technology,Semiconductors
1783,XLP,Spider Consumer Staples,Equity,Consumer Staples,Investment Trusts/Mutual Funds
1784,XLU,Sector Spdr Util Select,Equity,Utilities,0
1785,XLV,Select Sector Spdr Trust The Health Care Select Se,Equity,Health Care,0
1786,XLY,Select Sector Spdr Fund Shs Ben Consumer Discretio,Equity,Consumer Discretionary,0
1787,XOM,Exxon Mobil Corp.,Equity,Energy,Integrated Oil
1788,XON,Intrexon,Equity,Health Care,0
1789,XON-OLD,Exxon Corporation,Equity,Energy,0
1790,XPO,XPO Logistics Inc,Equity,Industrials,0
1791,XPRT,Lecg Corp,Equity,0,0
1792,XRX,Xerox Corp,Equity,Information Technology,0
1793,XTO,Xto Energy Inc,Equity,Energy,0
1794,XXII,22nd Century Group Inc,Equity,Health Care,0
1795,XXX,EQUITY PLACEHOLDER,Equity,Money Market Fund,0
1796,YAVY,Yadkin Valley Financial,Equity,Financials,0
1797,YHOO,Yahoo! Inc,Equity,Information Technology,0
1798,YINN,Direxion Daily FTSE China Bull 3X ETF,Equity,International,0
1799,YONK,Younkers Inc,Equity,0,0
1800,YPF,YPF SA Adr,Equity,Energy,0
1801,YRCW,Y R C Worldwide Inc,Equity,Industrials,0
1802,YUM,Tricon Global Restr Inc,Equity,Consumer Staples,0
1803,YUMC,Yum China Holdings I,Equity,Consumer Discretionary,0
1804,Z,Zillow Group Inc,Equity,Communications,Information Technology Services
1805,ZBRA,Zebra Technologies Corp,Equity,Information Technology,0
1806,ZINC,Horsehead Holding Corp,Equity,Materials,0
1807,ZM,Zoom Video,Equity,Information Technology,Packaged Software
1808,ZMH,Zimmer Holdings Inc,Equity,Health Care,0
1809,ZNGA,Zynga Inc Class A,Equity,Communications,0
1810,ZTS,Zoetis Inc,Equity,Health Care,Pharmaceuticals: Generic
